"1131723612375748608^'getting ready to go back to my hometown of redmond  wa next week and show my kids my childhood home for the first time  which is about a mile from the original microsoft campus a couple things i love sharing about growing up in redmond  wa:'^2019-05-24^00:48:30^553"
"1131723614418419714^'rt : rt and i'll draw ur twitter avi in microsoft paint'^2019-05-24^00:48:30^295"
"1131723616507183104^' my sister and i both used the original microsoft campus for driving practice this was in the late s and early s when it was really easy to drive around the large campus   with no other cars  on the weekend'^2019-05-24^00:48:31^553"
"1131723641954217984^'rt : va partners with microsoft to improve how rural veterans access va's online services and benefits'^2019-05-24^00:48:37^8515"
"1131723645485764608^'which do you like better  microsoft or apple? -- uh android flushed face'^2019-05-24^00:48:38^5008"
"1131723658383241216^'secret; the evil romonox+ natocountries share n combine their ""r n d"" (reasearch n development) findings that goes into consumer products (like ""microsoft"" ""apple"" lockheed martin etc w/military industrial complex (mic)+ so evil nato w/israel's help want to steal their r n d!'^2019-05-24^00:48:41^12"
"1131723679900028928^'which do you like better  microsoft or apple? -- android boi di mo itatanong?'^2019-05-24^00:48:46^376"
"1131723687235870720^'which do you like better  microsoft or apple? -- ms'^2019-05-24^00:48:48^195"
"1131723688993333254^'which do you like better  microsoft or apple? -- apple for that sweet sweet accessibility'^2019-05-24^00:48:48^292"
"1131723691191087104^'which do you like better  microsoft or apple? -- bigi apple'^2019-05-24^00:48:49^360"
"1131723703006519297^'which do you like better  microsoft or apple? -- apple'^2019-05-24^00:48:51^70"
"1131723709662736385^'rt : huawei says its own operating system could be ready this year if it can't use google or microsoft'^2019-05-24^00:48:53^167"
"1131723750737612801^'rt : in major blow to sony's upcoming playstation   microsoft announces playstation '^2019-05-24^00:49:03^3193"
"1131723755380547584^'i just used microsoft word's autorecovery feature for the first time and my god am i glad it exists'^2019-05-24^00:49:04^104"
"1131723795075674117^'rt : why microsoft's deal with sony is great news for the future of gaming:'^2019-05-24^00:49:13^610"
"1131723808732254213^'which do you like better  microsoft or apple? -- apple '^2019-05-24^00:49:17^371"
"1131730599222370306^'which do you like better  microsoft or apple? -- both'^2019-05-24^01:16:16^22"
"1131730599826399235^'huawei needs google's android and microsoft's windows  like fish need water - bgr'^2019-05-24^01:16:16^11710"
"1131730603814993921^'rt : fileless infection taxonomy by [ infographic ] ht cybersecurity infosec security devops ddos itse'^2019-05-24^01:16:17^783"
"1131730611067129856^'which do you like better  microsoft or apple? -- apple !!person raising both hands in celebration'^2019-05-24^01:16:18^307"
"1131730624526585857^'which do you like better  microsoft or apple? -- death'^2019-05-24^01:16:22^0"
"1131730627441692677^'the startup that beat google  microsoft apple combined | albuquerque sanfransico ethereum startup washingtondc milwaukee icotracker memphis india privateequity startups houston orlando platform southaustralia techcrunch ethereum china'^2019-05-24^01:16:22^10594"
"1131730630037921793^'rt : i am an open source freelancer who makes a living from open source  and i openly protest github processing donation paymen'^2019-05-24^01:16:23^54"
"1131730642511826944^'rt : there have been some changes to the way wsus and configmgr download feature and quality updates starting with windows'^2019-05-24^01:16:26^1762"
"1131730642104999936^' quick and easy microsoft excel tips exceltips'^2019-05-24^01:16:26^2130"
"1131730644776751104^'which do you like better  microsoft or apple? -- microsoft for pc and apple for phones'^2019-05-24^01:16:26^11052"
"1131730648895561728^'which do you like better  microsoft or apple? -- you'^2019-05-24^01:16:27^410"
"1131730653551026181^'rt : keep you net code quality high by using the capgemini microsoft's teams code analyser to check your code'^2019-05-24^01:16:29^41"
"1131730673990025216^'which do you like better  microsoft or apple? -- kahit ano basta better hahahahaha'^2019-05-24^01:16:33^49"
"1131730675185442816^'which do you like better  microsoft or apple? -- si kras smiling face with open mouth and smiling eyes'^2019-05-24^01:16:34^677"
"1131730678989709321^'which do you like better  microsoft or apple? -- microsoft for sure'^2019-05-24^01:16:35^757"
"1131730679878836234^'which do you like better  microsoft or apple? -- microsoft syempre!!!'^2019-05-24^01:16:35^327"
"1131730682684821504^'rt : ""if you want to go back to free market principles  you put a price on carbon and you stop socializing the cost"" of cl'^2019-05-24^01:16:35^3"
"1131730690687610880^'which do you like better  microsoft or apple? -- apple but i'm starting to feel fed up need a good android phone now'^2019-05-24^01:16:37^986"
"1131730697528520704^'which do you like better  microsoft or apple? -- boat'^2019-05-24^01:16:39^217"
"1131730698640023553^'which do you like better  microsoft or apple? -- apple !! hugging face'^2019-05-24^01:16:39^3124"
"1131730711080329218^'which do you like better  microsoft or apple? -- apple'^2019-05-24^01:16:42^479"
"1131730715207454720^'with my colleague mr pierre (robotics) and lucas from microsoft another successful miami csta meeting joining forces to bring cs to more students'^2019-05-24^01:16:43^97"
"1131730724044902400^'eyestelevision""this week  on"" winking facethanks microsoft and nyuniversity for a super fun shoot w/a great message! love getting to do what i love for the greater good clapping hands signemoji modifier fitzpatrick type-earth globe asia-australia diversity inclusion belonging      host onair'^2019-05-24^01:16:45^273"
"1131730726372560897^'rt : powerapps creators  attention: announcing the general availability of the new view designer w'^2019-05-24^01:16:46^41"
"1131730734777921537^'rt : working on a project with both msdynce and msdynfo then you need to check this out'^2019-05-24^01:16:48^41"
"1131730758178168833^'breaking news - in  china stolen facebook intellectual property now its renren exemple of replacement us companies by theft huawei announced: will ""replaced"" google&amp;microsoft by stolen their property thursdaythoughts aoc is chinese communist bartender democrats'^2019-05-24^01:16:53^6595"
"1131730773818695680^'which do you like better  microsoft or apple? -- desktop microsoft phone apple'^2019-05-24^01:16:57^29"
"1131730775626473472^'rt : fileless infection taxonomy by [ infographic ] ht cybersecurity infosec security devops ddos itse'^2019-05-24^01:16:58^5368"
"1131730795524177921^'which do you like better  microsoft or apple? -- apple devices eat me alive so  microsoft'^2019-05-24^01:17:02^519"
"1131730795868151808^'which do you like better  microsoft or apple? -- both i use apple devise with microsoft apps kissing face with closed eyes'^2019-05-24^01:17:02^30"
"1131730820119404546^'which do you like better  microsoft or apple? -- idk apple?'^2019-05-24^01:17:08^779"
"1131730835059687425^'dear   please sue for copyright infringement: xbox wwe'^2019-05-24^01:17:12^17"
"1131730839199313920^'rt : if you ever wonder how much is invested in java  follow these folks to continually learn what we are up to! '^2019-05-24^01:17:13^1990"
"1131730839522275329^'rt : for anyone that's been working with msdynce or model driven powerapps for a while  you'll know how important this upda'^2019-05-24^01:17:13^41"
"1131730848305373186^'which do you like better  microsoft or apple? -- apple all the way grinning face with smiling eyes'^2019-05-24^01:17:15^10232"
"1131730852461912065^'which do you like better  microsoft or apple? -- tfa'^2019-05-24^01:17:16^1289"
"1131730864470020097^'rt : our team is hiring again!'^2019-05-24^01:17:19^580"
"1131730868303622144^'for those reading out of order  the answer is no :( context:'^2019-05-24^01:17:20^4463"
"1131730870153469952^'which do you like better  microsoft or apple? -- both'^2019-05-24^01:17:20^1696"
"1131730874565685248^'rt : new release of powerbi report server available today  check it out via'^2019-05-24^01:17:21^41"
"1131730888889446400^'rt : we're going with xbox anyway giving away $ worth the vbucks! i will gift it to you (yes  you can gift through the m'^2019-05-24^01:17:25^10"
"1131730897944948743^'rt : today in silicon valley: the  ""internet freedom award"" was given to ivanka trump by the tech industry lobbying group founde'^2019-05-24^01:17:27^125"
"1131730898402066433^'play world of cubes for free now! available for your windows here:'^2019-05-24^01:17:27^0"
"1131730899341651969^'which do you like better  microsoft or apple? -- him'^2019-05-24^01:17:27^151"
"1131730902885777408^'which do you like better  microsoft or apple? -- apply'^2019-05-24^01:17:28^14358"
"1131730906891345920^'this generation'^2019-05-24^01:17:29^54"
"1131730926893969414^'which do you like better  microsoft or apple? -- android'^2019-05-24^01:17:34^714"
"1131730934057840646^'the latest microsoft project daily! thanks to sqlserver delltechworld'^2019-05-24^01:17:35^33967"
"1131730936817569794^' things microsoft is killing with the windows  may  update via ""win  most popular""?? lol not in the real world :) web stats for a day on  small sites says only  out of k+ using win ? lol more people are using linux apple!'^2019-05-24^01:17:36^15721"
"1131730950285611008^'which do you like better  microsoft or apple? -- microsoft'^2019-05-24^01:17:39^165"
"1131730952722571264^'which do you like better  microsoft or apple? -- apple'^2019-05-24^01:17:40^25"
"1131730968585359366^'which do you like better  microsoft or apple? -- siya opsssss'^2019-05-24^01:17:44^340"
"1131730973824036864^'which do you like better  microsoft or apple? -- microsoft smiling face with smiling eyes'^2019-05-24^01:17:45^174"
"1131731010213883906^'which do you like better  microsoft or apple? -- microsoft'^2019-05-24^01:17:54^1135"
"1131731014374559744^'which do you like better  microsoft or apple? -- i dont know maybe apple'^2019-05-24^01:17:55^1728"
"1131731016228442115^'which do you like better  microsoft or apple? -- fuck apple'^2019-05-24^01:17:55^354"
"1131731029637718017^'what are the names of the schools you went to that thought this?'^2019-05-24^01:17:58^253"
"1131731030354927616^'which do you like better  microsoft or apple? -- nokia'^2019-05-24^01:17:58^4"
"1131731032129069056^'which do you like better  microsoft or apple? -- apple'^2019-05-24^01:17:59^744"
"1131731071433924608^'which do you like better  microsoft or apple? -- wait i don't have an opinion on either'^2019-05-24^01:18:08^287"
"1131731082506842117^'they come in waves every few months'^2019-05-24^01:18:11^1292"
"1131731092506107904^'i think that's the standard red from microsoft office'^2019-05-24^01:18:13^202"
"1131731106276028417^'new post (how to hard reset microsoft lumia  dual sim) has been published on all methods - hard reset -'^2019-05-24^01:18:16^2"
"1131731107756552197^'new post (how to hard reset microsoft lumia  dual sim) has been published on all methods - hard reset -'^2019-05-24^01:18:17^0"
"1131731112680669184^'which do you like better  microsoft or apple? -- you know there is no good or bad situations i think if i had to summerize my life today with you  i'd say it's first of all about meetinge is a good or bad situation people who re'^2019-05-24^01:18:18^500"
"1131731125024354305^'fantastic way to end the conference! spc'^2019-05-24^01:18:21^506"
"1131731127423705088^'which do you like better  microsoft or apple? -- yo mama'^2019-05-24^01:18:21^253"
"1131733459074813952^'tsgp: e leaks  console gaming niche  sony and microsoft deal in trouble via'^2019-05-24^01:27:37^63"
